id,source_statement_id,target_statement_id,polarity,subtype,basis,direction,historical_influence,review_status,reviewer,reviewed_at,evidence_source_ids
density-c-00610bfe343d51,liezi-ceaseless-generation-transformation,ma-yifu-six-arts-interconnected-hermeneutic-whole,positive,similarity,editorial,undirected,conceptual-only,reviewed,density-low-degree-agent-2026-07-17,2026-07-17,src-liezi-tianrui-ctext;src-mayifu-liuyilun-zhexueyanjiu
ultimate-rel-fangyizhi-zhuxi-investigating-things,fang-yizhi-empirical-investigation-of-things,zhu-xi-investigate-things-cumulative,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-fangyizhi-wulixiaoshi-preface;zhu-xi-daxue-gewu
ultimate-rel-fengguifen-luxun-selective-adoption,feng-guifen-chinese-ethics-western-techniques,lu-xun-selective-cultural-appropriation,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-fengguifen-xiaobinlu;src-luxun-nalalism
ultimate-rel-fengguifen-yanfu-national-strength,feng-guifen-chinese-ethics-western-techniques,yan-fu-national-strength-people-capacity-intelligence-virtue,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-fengguifen-xiaobinlu;src-yan-yuanqiang-wikisource
ultimate-rel-gaopanlong-guxiancheng-donglin-praxis,gao-panlong-embodied-way-unifies-knowing-doing,gu-xiancheng-moral-practice-and-public-duty,positive,similarity,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-gaopanlong-gaozi-yishu;src-guxiancheng-donglin-liezhuan
ultimate-rel-guxiancheng-tangzhen-public-critique,gu-xiancheng-moral-practice-and-public-duty,tang-zhen-emperors-as-predatory-power,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-guxiancheng-donglin-liezhuan;src-tangzhen-qianshu-shiyu
ultimate-rel-luoqinshun-wangtingxiang-principle-qi,luo-qinshun-principle-is-qi-pattern,wang-tingxiang-primordial-qi-is-ultimate,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-luoqinshun-kunzhiji-xulu;src-wangtingxiang-shenyan-mingruxuean
ultimate-rel-lusheng-wangtong-language-historiography,lu-sheng-names-distinguish-and-govern,wang-tong-learning-serves-governance,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-lusheng-mobian-xu;src-zhongshuo-wangtong-one
ultimate-rel-lvcai-hushi-hypothesis-verification,lv-cai-test-divination-against-classics,hu-shi-hypothesis-verification-method,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,iep-modern-chinese-expansion;src-jiutangshu-lvcai
ultimate-rel-lvcai-lusheng-critical-distinction,lv-cai-test-divination-against-classics,lu-sheng-names-distinguish-and-govern,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-jiutangshu-lvcai;src-lusheng-mobian-xu
ultimate-rel-lvkun-luoqinshun-immanent-qi,lv-kun-form-and-qi-generate-world,luo-qinshun-principle-is-qi-pattern,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-luoqinshun-kunzhiji-xulu;src-lvkun-shenyinyu-tiandi
ultimate-rel-tangzhen-fengguifen-institutional-reform,tang-zhen-emperors-as-predatory-power,feng-guifen-chinese-ethics-western-techniques,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-fengguifen-xiaobinlu;src-tangzhen-qianshu-shiyu
ultimate-rel-tangzhen-guyanwu-public-responsibility,tang-zhen-emperors-as-predatory-power,gu-yanwu-everyone-responsible-for-tianxia,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,gu-yanwu-zhengshi;src-tangzhen-qianshu-shiyu
ultimate-rel-wangtingxiang-fangyizhi-qi-investigation,wang-tingxiang-primordial-qi-is-ultimate,fang-yizhi-empirical-investigation-of-things,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-fangyizhi-wulixiaoshi-preface;src-wangtingxiang-shenyan-mingruxuean
ultimate-rel-wangtong-wunengzi-hierarchy-contrast,wang-tong-learning-serves-governance,wunengzi-humans-continuous-with-animals,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-wunengzi-shengguo;src-zhongshuo-wangtong-one
ultimate-rel-wunengzi-lvkun-qi-generation,wunengzi-humans-continuous-with-animals,lv-kun-form-and-qi-generate-world,positive,similarity,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-lvkun-shenyinyu-tiandi;src-wunengzi-shengguo
ultimate-rel-yan-zhong-harmony-human-affairs,yan-ying-harmony-not-sameness,zhongchang-tong-human-affairs-primary,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-changyan-zhong-zhongchangtong;src-yanzichunqiu-he-wikisource
ultimate-rel-yanying-confucius-harmony-difference,yan-ying-harmony-not-sameness,confucius-harmony-difference,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,ctext-analects;src-yanzichunqiu-he-wikisource
ultimate-rel-zhong-lvcai-human-evidence,zhongchang-tong-human-affairs-primary,lv-cai-test-divination-against-classics,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-candidate-expansion-2026-07-17,2026-07-17,src-changyan-zhong-zhongchangtong;src-jiutangshu-lvcai
ultimate-wt-cc-01-sengzhao-empty-fengyoulan-real,sengzhao-emptiness-not-annihilation,feng-youlan-true-real-realm,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,iep-feng-youlan;src-sengzhao-zhaolun-cbeta
ultimate-wt-cc-02-ruanji-great-li-zehou-practice,ruan-ji-great-person-beyond-ritual,li-zehou-subjectality-productive-practice,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,li-zehou-subjectality-response-1999;src-ruanji-daren
ultimate-wt-cc-03-huiyuan-autonomy-jiang-legitimacy,huiyuan-monastic-autonomy,jiang-qing-triple-political-legitimacy,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,jiang-qing-humane-authority-2013;src-huiyuan-shamen
ultimate-wt-cc-04-daosheng-buddhahood-tu-embedded,daosheng-all-beings-can-become-buddhas,tu-weiming-anthropocosmic-embedded-humanity,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-daosheng-fahuajingshu-cbeta;tu-ecological-turn-2001
ultimate-wt-cc-05-jizang-two-truths-lao-method,jizang-two-truths-pedagogical,lao-szekwang-fundamental-question-method,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-jizang-erdi;src-lao-szekwang-method-sinica
ultimate-wt-cc-06-kuiji-consciousness-fengqi-knowing,kuiji-consciousness-only-not-nihilism,feng-qi-wisdom-general-epistemology,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,ecnu-fengqi-wisdom-2005;src-kuiji-chengweishi-shuji
ultimate-wt-cc-07-xuanzang-color-lida-epistemology,xuanzang-color-not-apart-consciousness,li-da-dialectics-logic-epistemology-unified-practical-philosophy,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-lida-knight-epistemology-logic;src-xuanzang-zhenweishiliang
ultimate-wt-cc-08-zhiyi-onethought-zhang-interconnection,zhiyi-three-thousand-in-one-thought,zhang-shiying-difference-and-interconnection,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-zhang-shiying-similarity-communication-pku;src-zhiyi-mohezhiguan-cbeta
ultimate-wt-cc-09-bodhidharma-practice-huang-onebody,bodhidharma-two-entrances-practice,huang-yong-self-other-one-body,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,huang-yong-egoism-altruism-2018;src-bodhidharma-two-entrances-critical-study
ultimate-wt-lq-01-ruanji-great-zhangtaiyan-revolution,ruan-ji-great-person-beyond-ritual,zhang-taiyan-revolution-produces-public-reason-and-removes-custom,negative,contrast,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-ruanji-daren;src-zhangtaiyan-bokang-wikisource
ultimate-wt-lq-02-huiyuan-autonomy-kang-world,huiyuan-monastic-autonomy,kang-youwei-great-unity-abolish-national-boundaries,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-huiyuan-shamen;src-kang-datongshu-yibu-wikisource
ultimate-wt-lq-03-daosheng-universal-tan-ren,daosheng-all-beings-can-become-buddhas,tan-sitong-ren-as-communication,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-daosheng-fahuajingshu-cbeta;wikisource-renxue
ultimate-wt-lq-04-jizang-pedagogy-hushi-verification,jizang-two-truths-pedagogical,hu-shi-hypothesis-verification-method,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,iep-modern-chinese-expansion;src-jizang-erdi
ultimate-wt-lq-05-kuiji-consciousness-xiong-wisdom,kuiji-consciousness-only-not-nihilism,xiong-shili-wisdom-nondual,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,sep-modern-confucianism-2023;src-kuiji-chengweishi-shuji
ultimate-wt-lq-06-xuanzang-consciousness-zhangdongsun,xuanzang-color-not-apart-consciousness,zhang-dongsun-knowledge-culturally-and-linguistically-mediated,positive,expansion,editorial,undirected,conceptual-only,reviewed,codex-ultimate-relation-coverage-2026-07-17,2026-07-17,src-xuanzang-zhenweishiliang;src-zhangdongsun-iep-topics
