relation_id,source_claim_id,target_claim_id,polarity,subtype,basis,direction,historical_influence,evidence_review_status,relation_review_status,publish_status,reviewer,reviewed_at
ultimate-wt-cc-02-ruanji-great-li-zehou-practice,ruan-ji-great-person-beyond-ritual,li-zehou-subjectality-productive-practice,negative,subjectivity-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-cc-03-huiyuan-autonomy-jiang-legitimacy,huiyuan-monastic-autonomy,jiang-qing-triple-political-legitimacy,negative,institutional-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-cc-04-daosheng-buddhahood-tu-embedded,daosheng-all-beings-can-become-buddhas,tu-weiming-anthropocosmic-embedded-humanity,positive,universal-potential-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-cc-05-jizang-two-truths-lao-method,jizang-two-truths-pedagogical,lao-szekwang-fundamental-question-method,positive,methodological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-cc-06-kuiji-consciousness-fengqi-knowing,kuiji-consciousness-only-not-nihilism,feng-qi-wisdom-general-epistemology,positive,epistemological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-cc-07-xuanzang-color-lida-epistemology,xuanzang-color-not-apart-consciousness,li-da-dialectics-logic-epistemology-unified-practical-philosophy,positive,epistemological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-cc-08-zhiyi-onethought-zhang-interconnection,zhiyi-three-thousand-in-one-thought,zhang-shiying-difference-and-interconnection,positive,holism-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-cc-09-bodhidharma-practice-huang-onebody,bodhidharma-two-entrances-practice,huang-yong-self-other-one-body,positive,cultivation-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-lq-01-ruanji-great-zhangtaiyan-revolution,ruan-ji-great-person-beyond-ritual,zhang-taiyan-revolution-produces-public-reason-and-removes-custom,negative,freedom-contrast,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-lq-02-huiyuan-autonomy-kang-world,huiyuan-monastic-autonomy,kang-youwei-great-unity-abolish-national-boundaries,positive,institutional-imagination-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-lq-03-daosheng-universal-tan-ren,daosheng-all-beings-can-become-buddhas,tan-sitong-ren-as-communication,positive,universal-potential-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-lq-04-jizang-pedagogy-hushi-verification,jizang-two-truths-pedagogical,hu-shi-hypothesis-verification-method,positive,methodological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-lq-05-kuiji-consciousness-xiong-wisdom,kuiji-consciousness-only-not-nihilism,xiong-shili-wisdom-nondual,positive,epistemological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
ultimate-wt-lq-06-xuanzang-consciousness-zhangdongsun,xuanzang-color-not-apart-consciousness,zhang-dongsun-knowledge-culturally-and-linguistically-mediated,positive,epistemological-comparison,located-endpoint-comparison,undirected,conceptual-only,located-evidence-reviewed,reviewed,published,codex-ultimate-relation-coverage-2026-07-17,2026-07-17
