relation_id,source_id,locator,excerpt_id,evidence_role,evidence_status,reviewer,reviewed_at
density-xp-ancient-hantang-14-confucius-harmony-difference-sima-tan-six-schools-shared-governance,src-shiji-taishigongzixu-ctext,《史记·太史公自序》所录《论六家要旨》开篇,ex-sima-tan-six-schools-shared-governance,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-14-confucius-harmony-difference-sima-tan-six-schools-shared-governance,src-shiji-taishigongzixu-ctext,《史记·太史公自序》所录《论六家要旨》开篇,ex-density-xp-ancient-hantang-14-confucius-harmony-difference-sima-tan-six-schools-shared-governance-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-ancient-hantang-15-liezi-ceaseless-generation-transformation-huan-tan-spirit-dependent-on-body,src-hongmingji-xinlun-xingshen-ctext,《弘明集》卷五《新论形神》，火烛譬喻段,ex-huan-tan-spirit-dependent-on-body,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-15-liezi-ceaseless-generation-transformation-huan-tan-spirit-dependent-on-body,src-hongmingji-xinlun-xingshen-ctext,《弘明集》卷五《新论形神》，火烛譬喻段,ex-density-xp-ancient-hantang-15-liezi-ceaseless-generation-transformation-huan-tan-spirit-dependent-on-body-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-ancient-hantang-15-liezi-ceaseless-generation-transformation-huan-tan-spirit-dependent-on-body,src-liezi-tianrui-ctext,《列子·天瑞》“生者不能不生”段,ex-liezi-ceaseless-generation-transformation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-16-confucius-harmony-difference-sima-qian-death-value-by-purpose,ctext-analects,Analects 13.23 / 《论语·子路》,ex-confucius-harmony-difference,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-16-confucius-harmony-difference-sima-qian-death-value-by-purpose,src-hanshu-simaqian-ctext,《汉书·司马迁传》所录《报任安书》“人固有一死”段,ex-sima-qian-death-value-by-purpose,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-16-confucius-harmony-difference-sima-qian-death-value-by-purpose,src-hanshu-simaqian-ctext,《汉书·司马迁传》所录《报任安书》“人固有一死”段,ex-density-xp-ancient-hantang-16-confucius-harmony-difference-sima-qian-death-value-by-purpose-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-ancient-hantang-17-laozi-model-naturalness-liu-an-dao-encompasses-cosmos,ctext-laozi,Dao De Jing 25 / 《道德经》第二十五章,ex-laozi-model-naturalness,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-17-laozi-model-naturalness-liu-an-dao-encompasses-cosmos,src-huainanzi-yuandao-ctext,《淮南子·原道训》开篇,ex-liu-an-dao-encompasses-cosmos,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-17-laozi-model-naturalness-liu-an-dao-encompasses-cosmos,src-huainanzi-yuandao-ctext,《淮南子·原道训》开篇,ex-density-xp-ancient-hantang-17-laozi-model-naturalness-liu-an-dao-encompasses-cosmos-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-ancient-hantang-18-laozi-model-naturalness-liu-an-qi-differentiates-cosmos,ctext-laozi,Dao De Jing 25 / 《道德经》第二十五章,ex-laozi-model-naturalness,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-18-laozi-model-naturalness-liu-an-qi-differentiates-cosmos,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,ex-liu-an-qi-differentiates-cosmos,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-ancient-hantang-18-laozi-model-naturalness-liu-an-qi-differentiates-cosmos,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,ex-density-xp-ancient-hantang-18-laozi-model-naturalness-liu-an-qi-differentiates-cosmos-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-01-zhi-dun-freedom-not-mere-satisfaction-wu-cheng-dao-within-mind,src-zhidun-xiaoyaolun-fragment,《世說新語·文學》第32则刘孝标注引支氏〈逍遙論〉佚文,ex-zhi-dun-freedom-not-mere-satisfaction,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-01-zhi-dun-freedom-not-mere-satisfaction-wu-cheng-dao-within-mind,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,ex-wu-cheng-dao-within-mind,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-01-zhi-dun-freedom-not-mere-satisfaction-wu-cheng-dao-within-mind,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,ex-density-xp-hantang-songqing-01-zhi-dun-freedom-not-mere-satisfaction-wu-cheng-dao-within-mind-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-02-zhi-dun-freedom-not-mere-satisfaction-wang-ji-four-nothings,src-zhidun-xiaoyaolun-fragment,《世說新語·文學》第32则刘孝标注引支氏〈逍遙論〉佚文,ex-zhi-dun-freedom-not-mere-satisfaction,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-02-zhi-dun-freedom-not-mere-satisfaction-wang-ji-four-nothings,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,ex-wang-ji-four-nothings,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-02-zhi-dun-freedom-not-mere-satisfaction-wang-ji-four-nothings,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,ex-density-xp-hantang-songqing-02-zhi-dun-freedom-not-mere-satisfaction-wang-ji-four-nothings-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-02-zhi-dun-freedom-not-mere-satisfaction-wang-ji-four-nothings,wang-ji-tianquanzhengdao,《龙溪王先生全集》卷一〈天泉证道纪〉王畿所陈本心之学段,ex-density-c-1ea446a41e0e1a-1,conceptual-comparison,locator-reviewed,independent-relation-audit,2026-07-17
density-xp-hantang-songqing-03-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-nature-is-principle,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,ex-cheng-yi-nature-is-principle,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-03-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-nature-is-principle,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,ex-density-xp-hantang-songqing-03-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-nature-is-principle-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-03-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-nature-is-principle,src-zongmi-chanyuanxuqian-cbeta,"T48, no. 2015, p. 399b-c，卷1“若頓悟自心本來清淨”段",ex-zongmi-sudden-awakening-gradual-cultivation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-04-liu-zongyuan-heaven-human-separate-functions-shao-yong-cosmos-correlative-pairs,shao-yong-huangji-11,《皇极经世》卷十一〈观物篇五十一〉首段至第三段,ex-shao-yong-cosmos-correlative-pairs,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-04-liu-zongyuan-heaven-human-separate-functions-shao-yong-cosmos-correlative-pairs,shao-yong-huangji-11,《皇极经世》卷十一〈观物篇五十一〉首段至第三段,ex-density-xp-hantang-songqing-04-liu-zongyuan-heaven-human-separate-functions-shao-yong-cosmos-correlative-pairs-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-04-liu-zongyuan-heaven-human-separate-functions-shao-yong-cosmos-correlative-pairs,src-liuzongyuan-tianshuo,《天说》论天与人各行其功祸段,ex-liu-zongyuan-heaven-human-separate-functions,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-05-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-reverence-investigation,cheng-yi-yishu-18,《河南程氏遗书》卷十八，论涵养与进学条,ex-cheng-yi-reverence-investigation,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-05-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-reverence-investigation,cheng-yi-yishu-18,《河南程氏遗书》卷十八，论涵养与进学条,ex-density-xp-hantang-songqing-05-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-reverence-investigation-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-05-zongmi-sudden-awakening-gradual-cultivation-cheng-yi-reverence-investigation,src-zongmi-chanyuanxuqian-cbeta,"T48, no. 2015, p. 399b-c，卷1“若頓悟自心本來清淨”段",ex-zongmi-sudden-awakening-gradual-cultivation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-06-li-ao-nature-obscured-by-emotions-cheng-yi-nature-is-principle,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,ex-cheng-yi-nature-is-principle,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-06-li-ao-nature-obscured-by-emotions-cheng-yi-nature-is-principle,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,ex-density-xp-hantang-songqing-06-li-ao-nature-obscured-by-emotions-cheng-yi-nature-is-principle-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-06-li-ao-nature-obscured-by-emotions-cheng-yi-nature-is-principle,src-liao-fuxingshu,《復性書》上篇开篇问答,ex-li-ao-nature-obscured-by-emotions,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-07-mazu-mind-is-buddha-cheng-yi-nature-is-principle,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,ex-cheng-yi-nature-is-principle,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-07-mazu-mind-is-buddha-cheng-yi-nature-is-principle,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,ex-density-xp-hantang-songqing-07-mazu-mind-is-buddha-cheng-yi-nature-is-principle-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-07-mazu-mind-is-buddha-cheng-yi-nature-is-principle,src-mazu-jingde,"T51, no. 2076, 卷6〈江西道一禪師〉“各信自心是佛”段",ex-mazu-mind-is-buddha,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-08-linji-master-of-every-situation-lu-jiuyuan-mind-universe,lu-jiuyuan-nianpu-36,《陆九渊集》卷三十六〈年谱〉，少年读“宇宙”二字条,ex-lu-jiuyuan-mind-universe,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-08-linji-master-of-every-situation-lu-jiuyuan-mind-universe,lu-jiuyuan-zashuo-22,《陆九渊集》卷三十六〈年谱〉，少年读“宇宙”二字条,ex-density-xp-hantang-songqing-08-linji-master-of-every-situation-lu-jiuyuan-mind-universe-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-08-linji-master-of-every-situation-lu-jiuyuan-mind-universe,src-linji-lu-t47,"T47, no. 1985, p.498a，“示众”中“随处作主”段",ex-linji-master-of-every-situation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-09-zongmi-sudden-awakening-gradual-cultivation-hu-hong-nature-beyond-good-evil,hu-hong-zhiyan,《知言》卷四〈知言疑义〉论性条,ex-hu-hong-nature-beyond-good-evil,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-09-zongmi-sudden-awakening-gradual-cultivation-hu-hong-nature-beyond-good-evil,hu-hong-zhiyan,《知言》卷四〈知言疑义〉论性条,ex-density-xp-hantang-songqing-09-zongmi-sudden-awakening-gradual-cultivation-hu-hong-nature-beyond-good-evil-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-09-zongmi-sudden-awakening-gradual-cultivation-hu-hong-nature-beyond-good-evil,src-zongmi-chanyuanxuqian-cbeta,"T48, no. 2015, p. 399b-c，卷1“若頓悟自心本來清淨”段",ex-zongmi-sudden-awakening-gradual-cultivation,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-10-huangbo-one-mind-no-external-buddha-lu-jiuyuan-mind-universe,lu-jiuyuan-nianpu-36,《陆九渊集》卷三十六〈年谱〉，少年读“宇宙”二字条,ex-lu-jiuyuan-mind-universe,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-10-huangbo-one-mind-no-external-buddha-lu-jiuyuan-mind-universe,lu-jiuyuan-zashuo-22,《陆九渊集》卷三十六〈年谱〉，少年读“宇宙”二字条,ex-density-xp-hantang-songqing-10-huangbo-one-mind-no-external-buddha-lu-jiuyuan-mind-universe-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-10-huangbo-one-mind-no-external-buddha-lu-jiuyuan-mind-universe,src-huangbo-chuanxin-t48,"T48, no. 2012A, p.379c，正文首段",ex-huangbo-one-mind-no-external-buddha,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-11-li-ao-nature-obscured-by-emotions-hu-hong-nature-beyond-good-evil,hu-hong-zhiyan,《知言》卷四〈知言疑义〉论性条,ex-hu-hong-nature-beyond-good-evil,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-11-li-ao-nature-obscured-by-emotions-hu-hong-nature-beyond-good-evil,hu-hong-zhiyan,《知言》卷四〈知言疑义〉论性条,ex-density-xp-hantang-songqing-11-li-ao-nature-obscured-by-emotions-hu-hong-nature-beyond-good-evil-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-11-li-ao-nature-obscured-by-emotions-hu-hong-nature-beyond-good-evil,src-liao-fuxingshu,《復性書》上篇开篇问答,ex-li-ao-nature-obscured-by-emotions,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-12-li-ao-nature-obscured-by-emotions-lu-jiuyuan-remove-obscurations-original-mind,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,ex-lu-jiuyuan-remove-obscurations-original-mind,target-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
density-xp-hantang-songqing-12-li-ao-nature-obscured-by-emotions-lu-jiuyuan-remove-obscurations-original-mind,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,ex-density-xp-hantang-songqing-12-li-ao-nature-obscured-by-emotions-lu-jiuyuan-remove-obscurations-original-mind-1,located-target-claim-support,locator-reviewed,codex-cross-period-density-2026-07-17,2026-07-17
density-xp-hantang-songqing-12-li-ao-nature-obscured-by-emotions-lu-jiuyuan-remove-obscurations-original-mind,src-liao-fuxingshu,《復性書》上篇开篇问答,ex-li-ao-nature-obscured-by-emotions,source-claim-support,locator-reviewed,batch-import-quality-gate,2026-07-17
