review_id,entity_type,entity_id,review_dimension,decision,reviewer,reviewed_at,note,previous_revision,new_revision
batch-huang-yong-self-other-one-body,claim,huang-yong-self-other-one-body,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from contemporary-research-2026-07-15-a; attribution: 作者本人同行评审论文；excerpt来自出版社公开摘要，命题不扩展为对所有儒家文本的唯一解释。,,1
batch-huang-zongxi-law-public-not-dynastic,claim,huang-zongxi-law-public-not-dynastic,source-and-bilingual-batch-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; attribution: 黄宗羲本人政论。,,1
batch-huang-zongxi-world-primary-ruler-guest,claim,huang-zongxi-world-primary-ruler-guest,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-a; attribution: 黄宗羲本人政论；“公共利益”是对“为天下”的规范化表达，不据此直接贴上现代民主标签。,,1
batch-huangbo-one-mind-no-external-buddha,claim,huangbo-one-mind-no-external-buddha,source-and-bilingual-batch-review,accepted-for-publication,codex-zen-modern-source-review,2026-07-17,Imported from zen-modern-transition-primary-claims-2026-07-15; attribution: 裴休自称在会昌二年与大中二年向黄檗问道，退而记录，并于857年作序付出；它接近黄檗时代，仍是弟子整理的选择性记录（裴休自称“十得一二”），不是逐字同期实录。,,1
batch-huangdi-medical-tradition-regulated-life,claim,huangdi-medical-tradition-regulated-life,source-and-bilingual-batch-review,accepted-for-publication,legendary-founders-2026-07-15-a,2026-07-17,Imported from legendary-founders-2026-07-15-a; attribution: 黄帝为传说文化祖先，《黄帝内经》不是其著作。该书由战国至两汉医学材料长期汇编，今本文本又经后世整理；引文说话者是岐伯，本节点仅以黄帝问答框架所代表的医学传统归类。,,1
batch-hui-shi-great-one-small-one,claim,hui-shi-great-one-small-one,source-and-bilingual-batch-review,accepted-for-publication,classical-2026-07-14-a,2026-07-17,Imported from classical-2026-07-14-a; attribution: 惠施著作已佚；命题由《庄子·天下》明确列为惠施的“历物之意”，属于早期传述证据。,,1
batch-huineng-intrinsically-pure-self-nature,claim,huineng-intrinsically-pure-self-nature,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review,2026-07-17,Imported from medieval-primary-claims-2026-07-14; attribution: 所引为元代宗宝编定的通行《坛经》系统，远晚于惠能本人；可归入“惠能传统/《坛经》所塑造的惠能思想”，不能声称是有同时代记录保证的逐字原话。,,1
batch-huiyuan-monastic-autonomy,claim,huiyuan-monastic-autonomy,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review-2,2026-07-17,Imported from medieval-second-primary-claims-2026-07-14; attribution: 文章收于僧祐《弘明集》，作者归属明确；规范命题并列其礼仪自治与助王化两面，避免只截取为现代政教分离论。,,1
batch-ji-kang-nourishing-life-unifies-body-spirit,claim,ji-kang-nourishing-life-unifies-body-spirit,source-and-bilingual-batch-review,accepted-for-publication,codex-han-tang-expansion-2026-07-17,2026-07-17,Imported from expansion-han-tang-2026-07-17; attribution: 数字寿命保留为文本历史主张，不作为医学事实背书。,,1
batch-ji-kang-sound-without-emotion,claim,ji-kang-sound-without-emotion,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review,2026-07-17,Imported from medieval-primary-claims-2026-07-14; attribution: 《声无哀乐论》为嵇康现存论著；规范命题综合文中同一论证段的两句，并未把对话中秦客的反方意见误归给嵇康。,,1
batch-jiang-qing-triple-political-legitimacy,claim,jiang-qing-triple-political-legitimacy,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from contemporary-research-2026-07-15-a; attribution: 作者本人章节；“天、地、人”的现代制度解释为作者方案，不能倒推成《春秋公羊传》已有同一制度设计。,,1
batch-jiao-xun-nature-capacity-through-practice,claim,jiao-xun-nature-capacity-through-practice,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-b; attribution: 焦循本人义疏；规范命题概括相关疏文，字句发布前应据中华书局点校本逐字复校。,,1
batch-jin-yuelin-dao-formed-stuff-unity,claim,jin-yuelin-dao-formed-stuff-unity,source-and-bilingual-batch-review,accepted-for-publication,late-qing-republic-2026-07-15-a,2026-07-17,Imported from late-qing-republic-2026-07-15-a; attribution: 胡军对金岳霖《论道》的二手学术重构；英文术语Form、Stuff对应金岳霖的“式”“能”，证据不是金岳霖英文原句。,,1
batch-jizang-two-truths-pedagogical,claim,jizang-two-truths-pedagogical,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review-2,2026-07-17,Imported from medieval-second-primary-claims-2026-07-14; attribution: 《二谛义》为吉藏讲述系统的现存著作。规范命题遵循其“二谛是教”立场，不把后世概括当作原句。,,1
batch-kang-youwei-great-unity-abolish-national-boundaries,claim,kang-youwei-great-unity-abolish-national-boundaries,source-and-bilingual-batch-review,accepted-for-publication,late-qing-republic-2026-07-15-a,2026-07-17,Imported from late-qing-republic-2026-07-15-a; attribution: 康有为本人《大同书》的制度设想；命题限定在该书的理想阶段论中，不把它等同于康有为所有时期的即时政治主张。,,1
batch-king-wen-textual-tradition-qian-constancy,claim,king-wen-textual-tradition-qian-constancy,source-and-bilingual-batch-review,accepted-for-publication,legendary-founders-2026-07-15-a,2026-07-17,Imported from legendary-founders-2026-07-15-a; attribution: 文王为商末周初人物，但“文王作卦辞”是传统作者谱系，现代研究无法逐句证实。卦辞属于早期周代占筮文本的长期形成与编定过程；本节点明确记录传统归属，而非可证的文王个人言论。,,1
batch-kuiji-consciousness-only-not-nihilism,claim,kuiji-consciousness-only-not-nihilism,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review-2,2026-07-17,Imported from medieval-second-primary-claims-2026-07-14; attribution: 该短句见窥基唯识注疏系统，规范命题按其上下文解释“遮”与“简”，不把“唯识”误写成经验世界不存在。,,1
batch-lao-szekwang-fundamental-question-method,claim,lao-szekwang-fundamental-question-method,source-and-bilingual-batch-review,accepted-for-publication,codex-zen-modern-source-review,2026-07-17,Imported from zen-modern-transition-primary-claims-2026-07-15; attribution: 来源为中央研究院纪念专辑对劳思光原著的逐页引述与方法说明；命题区分劳本人的方法定义与纪念文章的评价，后续若接入原书扫描应以卷一第14—15页复核标点。,,1
batch-li-ao-nature-obscured-by-emotions,claim,li-ao-nature-obscured-by-emotions,source-and-bilingual-batch-review,accepted-for-publication,codex-medieval-source-review-2,2026-07-17,Imported from medieval-second-primary-claims-2026-07-14; attribution: 《复性书》传世于《李文公集》。规范命题不把李翱的“情”简单等同全部情感邪恶，而按其“情能蔽性、可制而复性”的论证表述。,,1
batch-li-chenyang-dynamic-harmony-through-difference,claim,li-chenyang-dynamic-harmony-through-difference,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from contemporary-research-2026-07-15-a; attribution: 作者本人OUP章节；excerpt来自出版社公开摘要，节点避免将和谐误写为无差别一致。,,1
batch-li-da-dialectics-logic-epistemology-unified-practical-philosophy,claim,li-da-dialectics-logic-epistemology-unified-practical-philosophy,source-and-bilingual-batch-review,accepted-for-publication,late-qing-republic-2026-07-15-a,2026-07-17,Imported from late-qing-republic-2026-07-15-a; attribution: 学术专著作者Nick Knight对李达《社会学大纲》的二手释义，不是李达英文原句；命题只采用该章明确归于李达的统一论。,,1
batch-li-gong-learning-is-enactment,claim,li-gong-learning-is-enactment,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-b; attribution: 李塨本人答问经门人后编收入文集；句读据现代整理本，需保留后编层次。,,1
batch-li-si-state-strength-through-inclusion,claim,li-si-state-strength-through-inclusion,source-and-bilingual-batch-review,accepted-for-publication,classical-2-2026-07-14-a,2026-07-17,Imported from classical-2-2026-07-14-a; attribution: 《谏逐客书》为明确署于李斯的奏议，传世文本亦见《史记·李斯列传》；此处采用独立电子本。,,1
batch-li-zehou-cultural-sedimentation-aesthetic-body,claim,li-zehou-cultural-sedimentation-aesthetic-body,source-and-bilingual-batch-review,accepted-for-publication,modern-expansion-agent-2026-07-17,2026-07-17,Imported from expansion-modern-2026-07-17; attribution: university-press secondary interpretation; claim cross-checked against Li's established sedimentation framework,,1
batch-li-zehou-subjectality-productive-practice,claim,li-zehou-subjectality-productive-practice,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from contemporary-research-2026-07-15-a; attribution: 命题依据李泽厚本人1999年回应文；短引语来自其1985年说明并由同行评审研究逐字转引。由于1985年原刊在线不可访问，明确标注交叉来源，不伪装成网页直引。,,1
batch-li-zhi-childlike-mind-authenticity,claim,li-zhi-childlike-mind-authenticity,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-a; attribution: 李贽本人署名文章；规范命题只概括开篇定义及其文论后果，不把“童心”泛化为现代个人主义。,,1
batch-li-zhi-daily-needs-human-relations,claim,li-zhi-daily-needs-human-relations,source-and-bilingual-batch-review,accepted-for-publication,codex-song-qing-primary-and-comparative-pass,2026-07-17,Imported from expansion-song-qing-2026-07-17; attribution: 李贽本人书信。,,1
batch-liang-qichao-renew-the-people,claim,liang-qichao-renew-the-people,source-and-bilingual-batch-review,accepted-for-publication,modern-primary-batch,2026-07-17,Imported from modern-primary-2026-07-14; attribution: public-domain primary text,,1
batch-liang-shuming-cultural-inward-moderation,claim,liang-shuming-cultural-inward-moderation,source-and-bilingual-batch-review,accepted-for-publication,modern-confucian-source-pass,2026-07-17,Imported from modern-confucian-secondary-2026-07-14; attribution: scholarly secondary summary of Liang's 1921 work,,1
batch-liezi-ceaseless-generation-transformation,claim,liezi-ceaseless-generation-transformation,source-and-bilingual-batch-review,accepted-for-publication,classical-2-2026-07-14-a,2026-07-17,Imported from classical-2-2026-07-14-a; attribution: 传世《列子》的成书年代与列御寇历史性均有重大争议；节点代表传世《列子》文本立场，不能证明为战国列御寇亲笔。,,1
batch-linji-master-of-every-situation,claim,linji-master-of-every-situation,source-and-bilingual-batch-review,accepted-for-publication,codex-zen-modern-source-review,2026-07-17,Imported from zen-modern-transition-primary-claims-2026-07-15; attribution: 《临济录》虽题慧然集，今本经北宋圆觉于1120年重编刊行，距义玄去世约两个半世纪，且经历禅门语录的编纂定型；命题应称“临济语录传统所归于义玄”，不能当作唐代现场逐字记录。,,1
batch-liu-an-dao-encompasses-cosmos,claim,liu-an-dao-encompasses-cosmos,source-and-bilingual-batch-review,accepted-for-publication,classical-2026-07-14-a,2026-07-17,Imported from classical-2026-07-14-a; attribution: 《淮南子》是刘安主持、宾客共同参与的宫廷编纂物；本节点按项目负责人刘安归属，但不声称句句为刘安亲笔。,,1
batch-liu-an-qi-differentiates-cosmos,claim,liu-an-qi-differentiates-cosmos,source-and-bilingual-batch-review,accepted-for-publication,codex-han-tang-expansion-2026-07-17,2026-07-17,Imported from expansion-han-tang-2026-07-17; attribution: 《淮南子》是刘安主持的宫廷集体编纂，节点归于其思想工程，不声称为刘安亲笔独作。,,1
batch-liu-zhi-real-one-and-numerical-one,claim,liu-zhi-real-one-and-numerical-one,source-and-bilingual-batch-review,accepted-for-publication,codex-primary-source-pass,2026-07-17,Imported from song-qing-primary-2026-07-14-b; attribution: 刘智本人著作；“体用”是汉语解释框架，不应据此抹平伊斯兰造物论与理学气化论的差别。,,1
