claim_id,locale,text,explanation,tags,translation_status,translator,reviewer,reviewed_at
xuanzang-color-not-apart-consciousness,en,"Under ultimate analysis, commonly accepted visible form is not separate from visual consciousness; this does not deny empirical appearance but rejects visible objects as independently established outside cognition.",The inference of consciousness-only uses the three-membered Buddhist syllogism and qualifiers such as “ultimately” and “commonly accepted” to avoid premises denied by either disputant.,inference of consciousness-only;Buddhist logic;objects not separate from consciousness;Yogācāra,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
xuanzang-color-not-apart-consciousness,zh-CN,在胜义分析中，共同承认的可见色境不离眼识；这不是否认经验现象，而是反驳色境作为心外独立实体的成立。,“真唯识量”用因明三支论证唯识立场，并以“真故”“极成”等限定避开自宗不许或敌方不许的命题。,真唯识量;因明;境不离识;唯识,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
kuiji-consciousness-only-not-nihilism,en,“Consciousness-only” excludes the substantial existence of objects outside cognition without declaring consciousness itself nonexistent; it rejects both external-object realism and nihilism.,"Kuiji's gloss—‘only’ excludes external objects, ‘consciousness’ distinguishes the view from mental nihilism—sets two boundaries that keep Yogācāra between reified existence and nothingness.",consciousness-only;neither existence nor emptiness;external realism;nihilism,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
kuiji-consciousness-only-not-nihilism,zh-CN,“唯识”只遮遣心外境的实有性，并不把识本身也判为空无；它既反对外境实体论，也反对一切皆无的虚无论。,窥基用“唯遮境有，识简心空”解释“唯识”二字的双重边界，使唯识论保持非有非空的中道。,唯识;非有非空;境有;心空,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
fazang-dependent-arising-golden-lion,en,"Just as the lion-form arises through gold, artisan, and other conditions, no concrete phenomenon has independent self-nature; emptiness does not obstruct conditioned appearance, and conditioned appearance does not depart from its true nature.","Fazang uses gold and lion to explain the relation of principle and phenomena: the lion-form is neither self-subsistent nor nonexistent, but conditionally manifest, while the gold and its manifold forms do not obstruct one another.",dependent arising;lack of self-nature;nonobstruction of principle and phenomena;golden lion,reviewed,codex-medieval-source-review,codex-medieval-source-review,2026-07-17
fazang-dependent-arising-golden-lion,zh-CN,如金狮子的狮子相依金料、工匠等缘而起，任何具体法都没有独立自性；空性并不妨碍缘起之相显现，缘起之相也不离其真实体性。,法藏以金与狮子说明理事关系：狮子相并非自存实体，却也不是不存在；它依缘显现，而金体与多样相用不相妨碍。,缘起;无自性;理事无碍;金狮子,reviewed,codex-medieval-source-review,codex-medieval-source-review,2026-07-17
fazang-one-is-all-nonobstruction,en,"Within the dependently arisen dharma realm, one thing and all things interpenetrate without losing their differences; 'one is all' does not collapse everything into one substance.",Fazang's ten mysteries articulate nonobstruction while preserving both identity and difference.,one is all;ten mysteries;nonobstruction;dependent arising,reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17,2026-07-17
fazang-one-is-all-nonobstruction,zh-CN,在缘起法界中，一个事物与一切事物相即相入而不丧失各自差别；“一即一切”不是把所有事物混成同一实体。,法藏以十玄门说明圆教的无碍关系，必须同时保留相即与差别。,一即一切;十玄门;事事无碍;缘起,reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17,2026-07-17
huineng-intrinsically-pure-self-nature,en,The self-nature of awakening is originally pure; Buddhahood is not the acquisition of a new external entity but the immediate recognition and manifestation of one's own mind.,"This thesis shifts practice from external objects and stepwise acquisition to seeing one's nature. “Originally pure” does not mean that empirical consciousness has no afflictions, but that the possibility of awakening is not newly produced from outside.",seeing one's nature;sudden awakening;intrinsic purity;Buddhahood,reviewed,codex-medieval-source-review,codex-medieval-source-review,2026-07-17
huineng-intrinsically-pure-self-nature,zh-CN,菩提自性本来清净，成佛不在向外取得一个新实体，而在当下识取并直接显发本心。,这一命题把修行的轴心从外在对象和阶梯式获得转向见性；“本来清净”不等于经验心从无烦恼，而是说觉悟的可能性不由外缘新造。,见性;顿悟;自性清净;成佛,reviewed,codex-medieval-source-review,codex-medieval-source-review,2026-07-17
shenxiu-concentrate-mind-quiet-thought,en,Chan practice centers on concentrated recollection that quiets conceptual thought and forcefully gathers the scattered mind; awakening is entered through this inward collection rather than external ritual alone.,This is Zhang Yue's near-contemporary summary of Shenxiu's method and is historically closer to him than the later story of the “constantly polish it” verse.,gathering the mind;quieting thought;Northern Chan;meditation,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
shenxiu-concentrate-mind-quiet-thought,zh-CN,禅修的核心在专注意念以止息分别想，并尽力收摄散乱心；由内在摄心进入觉悟，不应只依外在仪式。,这是张说为神秀所作碑铭对其开法大略的概括，较晚出的“时时勤拂拭”故事更接近神秀身后不久的历史见证。,摄心;息想;北宗禅;禅修,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
shenhui-no-thought-and-nonaction,en,"Chan takes no-thought as its principle and nonfabrication as its basis: no-thought is not blank suppression but awareness unstuck from thoughts amid seeing and knowing, so the body of true emptiness can function as wondrous presence.",The Record Manifesting the Lineage links prajñā emptiness to active awareness through essence-function language and rejects practice as fabrication of a new pure state.,no-thought as principle;nonfabrication;true emptiness and wondrous presence;sudden awakening,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
shenhui-no-thought-and-nonaction,zh-CN,禅以无念为宗、无作为本：无念不是昏昧断念，而是在见闻觉知中不被念头黏着；真空之体因此能够显出妙有之用。,《显宗记》用体用语言把般若空与觉知活动连接起来，反对把修行理解为造作一个新的清净状态。,无念为宗;无作为本;真空妙有;顿悟,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
mazu-mind-is-buddha,en,"People should trust that their own mind is Buddha-mind and cease seeking Buddha outside it; yet “this mind is Buddha” is an expedient for awakening, not a license to reify ordinary discriminating mind as Buddha.","Mazu's recorded teaching locates Buddha-nature in present mind and then uses reversals such as “neither mind nor Buddha” to break attachment to the formula, producing a dynamic Hongzhou pedagogy.",this mind is Buddha;neither mind nor Buddha;Hongzhou Chan;expedient means,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
mazu-mind-is-buddha,zh-CN,众人应信自己的心就是佛心，不必向心外寻找佛；但“即心是佛”是引导觉悟的方便，不应再把日常分别心实体化为佛。,马祖语录把佛性落实到现前心，又以“非心非佛”等转语破除对口号的执著，形成洪州禅的动态教学。,即心是佛;非心非佛;洪州禅;方便,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
han-yu-ren-yi-dao-de,en,"Humaneness is broad love, rightness is making action fitting, the Way is the course traveled through humaneness and rightness, and virtue is their inward sufficiency without dependence on externals.","Han Yu defines moral terms as a continuous structure of practice, opposing Buddhist and Daoist accounts that, in his view, detach the Way from ordinary human relations.",broad love as humaneness;humaneness and rightness;succession of the Way;Inquiry into the Way,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
han-yu-ren-yi-dao-de,zh-CN,仁是广泛地爱人，义是使行动各得其宜；沿着仁义实践而行才叫道，内在具足而不依赖外物才叫德。,韩愈把道德概念定义成连续的实践结构，以此反对把“道”理解成脱离人伦日用的佛老超越本体。,博爱之谓仁;仁义;道统;原道,reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2,2026-07-17
han-yu-confucian-succession,en,"The Confucian Way is historically transmitted through Yao, Shun, Yu, Tang, Kings Wen and Wu, the Duke of Zhou, Confucius, and Mencius; after Mencius the succession was interrupted and requires renewal.","This is Han Yu's construction of succession of the Way, not an unproblematic record of actual teacher-disciple transmission.",succession of the Way;transmission;Mencius;Confucian revival,reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17,2026-07-17
