excerpt_id,person_id,source_id,locator,source_language,excerpt_text,retrieved_at,extraction_status,extractor,reviewer
ex-density-xp-ancient-hantang-17-laozi-model-naturalness-liu-an-dao-encompasses-cosmos-1,laozi,src-huainanzi-yuandao-ctext,《淮南子·原道训》开篇,zh-Hans-modern,夫道者，覆天载地，廓四方，柝八极，高不可际，深不可测，包裹天地，禀授无形。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-ancient-hantang-18-laozi-model-naturalness-liu-an-qi-differentiates-cosmos-1,laozi,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,zh-Hans-modern,道始于虚霩，虚霩生宇宙，宇宙生气。气有涯垠，清阳者薄靡而为天，重浊者凝滞而为地。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-laozi-contentment,laozi,ctext-laozi,Dao De Jing 44 / 《道德经》第四十四章,zh-Latn-classical,知足不辱，知止不殆，可以长久。,2026-07-14,locator-reviewed,phase1-editorial,phase1-editorial
ex-laozi-language-dao,laozi,ctext-laozi,Dao De Jing 1 / 《道德经》第一章,lzh,道可道，非常道；名可名，非常名。,2026-07-14,locator-reviewed,manual-primary-text,phase1-editorial
ex-laozi-model-naturalness,laozi,ctext-laozi,Dao De Jing 25 / 《道德经》第二十五章,lzh,人法地，地法天，天法道，道法自然。,2026-07-14,locator-reviewed,manual-primary-text,phase1-editorial
ex-laozi-reversal-dao,laozi,ctext-laozi,Dao De Jing 40 / 《道德经》第四十章,zh-Latn-classical,反者道之动，弱者道之用。,2026-07-14,locator-reviewed,phase1-editorial,phase1-editorial
ex-laozi-softness-overcomes,laozi,ctext-laozi,Dao De Jing 43 / 《道德经》第四十三章,zh-Latn-classical,天下之至柔，驰骋天下之至坚，无有入无间。,2026-07-14,locator-reviewed,phase1-editorial,phase1-editorial
ex-laozi-wuwei-transformation,laozi,ctext-laozi,Dao De Jing 37 / 《道德经》第三十七章,lzh,道常無為而無不為。侯王若能守之，萬物將自化。,2026-07-14,locator-reviewed,manual-primary-text,phase1-editorial
ex-density-c-bbc8f074137bf8-1,li-ao,src-huangbo-chuanxin-t48,"T48, no. 2012A, p.379c，正文首段",zh-Hans-modern,諸佛與一切眾生，唯是一心，更無別法……但是眾生著相外求，求之轉失，使佛覓佛，將心捉心。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-30-li-ao-nature-obscured-by-emotions-dai-zhen-li-fulfillment-feeling-1,li-ao,dai-zhen-mengzi-ziyi-li,《孟子字义疏证》卷上〈理〉首节,zh-Hans-modern,理也者，情之不爽失也；未有情不得而理得者也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-density-xp-hantang-songqing-06-li-ao-nature-obscured-by-emotions-cheng-yi-nature-is-principle-1,li-ao,cheng-yi-yishu-xingli,《河南程氏遗书》卷二十二上,zh-Hans-modern,性即理也。所谓理，性是也。天下之理，原其所自，未有不善。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-hantang-songqing-11-li-ao-nature-obscured-by-emotions-hu-hong-nature-beyond-good-evil-1,li-ao,hu-hong-zhiyan,《知言》卷四〈知言疑义〉论性条,zh-Hans-modern,性也者，天地鬼神之奧也，善不足以言之，況惡乎哉！,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-hantang-songqing-12-li-ao-nature-obscured-by-emotions-lu-jiuyuan-remove-obscurations-original-mind-1,li-ao,lu-jiuyuan-yulu-benxin,《象山先生全集》卷三十五〈语录〉,zh-Hans-modern,人心有病，須是剝落。剝落得一番，即一番清明；後隨起來，又剝落，又清明。須是剝落得淨盡方是。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-li-ao-nature-obscured-by-emotions,li-ao,src-liao-fuxingshu,《復性書》上篇开篇问答,zh-Latn-classical,人之所以為聖人者，性也；人之所以惑其性者，情也。喜怒哀懼愛惡欲七者，皆情之所為也。,2026-07-17,locator-reviewed,codex-medieval-source-review-2,codex-medieval-source-review-2
ex-rel-liao-chengyi-nature-1,li-ao,src-liao-fuxingshu,《复性书》上篇开篇,zh-Hans-modern,人之所以为圣人者，性也；人之所以惑其性者，情也。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-rel-liao-zongmi-original-mind-1,li-ao,src-zongmi-yuanrenlun-cbeta,T45 no.1886《原人论》,zh-Hans-modern,本觉真心，无始以来常住清净。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-li-chenyang-dynamic-harmony-through-difference,li-chenyang,li-chenyang-dynamic-harmony-2023,"Reshaping Confucianism, chap. 1, pp. 27–52; Oxford Academic abstract",en,different elements join hands to generate new wholes through mutual adjustment,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-li-da-dialectics-logic-epistemology-unified-practical-philosophy,li-da,src-lida-knight-epistemology-logic,章首内容提要，第1句,en,"dialectics, logic and the epistemology of dialectical materialism constitute a unified philosophy",2026-07-17,locator-reviewed,late-qing-republic-2026-07-15-a,late-qing-republic-2026-07-15-a
ex-modern-density-lida-jin-logic-metaphysics-1,li-da,src-jinyuelin-hu-theory-dao-wiley,chapter sections ‘Form and Stuff’ and ‘Reality and Process’,zh-Hans-modern,"dao can be analyzed into elements, namely, matter (or stuff) and form",2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-modern-density-lida-mao-practical-dialectics-1,li-da,src-lida-knight-epistemology-logic,"chapter abstract, opening sentence",zh-Hans-modern,"dialectics, logic and the epistemology ... constitute a unified philosophy",2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-density-c-c5de687340ac83-1,li-gong,src-feng-qi-wisdom-introduction,〈智慧的探索——《智慧说三篇》导论〉开篇回顾“两化”命题及结尾“通过它并且超过它”段,zh-Hans-modern,我在50年代提出了“化理论为方法，化理论为德性”这两句话……如果真正能够做到……那就一定是对既成理论形态抱“通过它并且超过它”的态度。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-xp-songqing-modern-15-li-gong-learning-is-enactment-yan-fu-national-strength-people-capacity-intelligence-virtue-1,li-gong,src-yan-yuanqiang-wikisource,《原强》末段，“今日要政，统于三端”处,zh-Hans-modern,一曰鼓民力，二曰开民智，三曰新民德。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-li-gong-learning-is-enactment,li-gong,li-gong-shugu,《恕谷后集》卷二〈答门人问学〉,lzh,圣學在踐履，不在講說；講說雖精，躬行不至，仍是未學。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-density-c-2b10b73e3b4477-1,li-si,src-hezhen-birth-chinese-feminism-cup,出版社内容提要，第1—3段；目录所列何殷震六篇论文,zh-Hans-modern,"the relationship among patriarchy, imperialism, capitalism, and gender subjugation as global historical problems",2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-xp-ancient-hantang-13-li-si-state-strength-through-inclusion-wang-fu-people-ground-state-1,li-si,src-wangfu-qianfulun,卷五〈愛日第十八〉开篇,zh-Hans-modern,國之所以為國者，以有民也；民之所以為民者，以有穀也。穀之所以豐殖者，以有人功也；功之所以能建者，以日力也。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-li-si-state-strength-through-inclusion,li-si,src-jianzhukeshu-ctext,《谏逐客书》第四、第五段,lzh,太山不让土壤，故能成其大；河海不择细流，故能就其深；王者不却众庶，故能明其德。,2026-07-17,locator-reviewed,classical-2-2026-07-14-a,classical-2-2026-07-14-a
ex-rel-lisi-hanfei-statecraft-contrast-1,li-si,src-jianzhukeshu-ctext,《谏逐客书》第四、第五段,zh-Hans-modern,王者不却众庶，故能明其德……此所谓藉寇兵而赍盗粮者也。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-ultimate-qh-cc-21-lisi-inclusion-bai-hybrid-1,li-si,src-jianzhukeshu-ctext,《谏逐客书》第四、第五段,zh-Hans-modern,太山不让土壤，故能成其大；河海不择细流，故能就其深；王者不却众庶，故能明其德。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-ultimate-qh-lq-09-lisi-inclusion-kang-boundaries-1,li-si,src-jianzhukeshu-ctext,《谏逐客书》第四、第五段,zh-Hans-modern,太山不让土壤，故能成其大；河海不择细流，故能就其深；王者不却众庶，故能明其德。,2026-07-17,locator-reviewed,codex-ultimate-relation-coverage-2026-07-17,codex-ultimate-relation-coverage-2026-07-17
ex-li-zehou-cultural-sedimentation-aesthetic-body,li-zehou,uhp-li-zehou-sedimentation-2018,"chapter 13, pp. 313–334, title and chapter framing",en,Chinese Cultural Sedimentation,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-li-zehou-subjectality-productive-practice,li-zehou,li-zehou-subjectality-response-1999,"Philosophy East and West 49.2 (1999), pp. 176–180；并参〈关于主体性的补充说明〉（1985）第15页",en,My own primarily deals with productive practice.,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-density-c-9de1a6e5eebf2e-1,li-zhi,sage-wang-ruoshui-alienation-1984,journal landing-page abstract and editorial introduction,zh-Hans-modern,Alienation and Humanism,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-negative-55-li-zhi-childlike-mind-authenticity-gu-yanwu-classics-ground-principle-learning-1,li-zhi,gu-yanwu-yu-qiushu,《亭林文集》卷三〈与友人论学书〉,zh-Hans-modern,古之所謂理學，經學也。今之所謂理學，禪學也。,2026-07-17,locator-reviewed,codex-negative-density-2026-07-17,codex-negative-density-2026-07-17
ex-li-zhi-childlike-mind-authenticity,li-zhi,li-zhi-tongxinshuo,《焚书》卷三〈童心说〉开篇,lzh,夫童心者，真心也；若以童心為不可，是以真心為不可也。夫童心者，絕假純真，最初一念之本心也。,2026-07-17,locator-reviewed,codex-primary-source-pass,codex-primary-source-pass
ex-li-zhi-daily-needs-human-relations,li-zhi,li-zhi-dafen-shu-dayong,《焚书》卷一〈答邓石阳〉,lzh,穿衣吃飯，即是人倫物理；除卻穿衣吃飯，無倫物矣。世間種種，皆衣與飯類耳。,2026-07-17,locator-reviewed,codex-song-qing-primary-and-comparative-pass,codex-song-qing-primary-and-comparative-pass
ex-liang-qichao-renew-the-people,liang-qichao,wikisource-xinminshuo,《新民说》第二节‘论新民为今日中国第一急务’,zh,新民为今日中国第一急务。,2026-07-17,locator-reviewed,modern-primary-batch,modern-primary-batch
ex-modern-rel-liangqichao-zhangjunmai-science-limits-1,liang-qichao,iep-modern-chinese-expansion,"section 4.e, paragraphs 3–7",zh-Hans-modern,"Chang’s mentor, Liang Qichao, soon came to his aid",2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-liang-shuming-cultural-inward-moderation,liang-shuming,iep-modern-chinese-philosophy,"section 3.c, paragraphs 3–4",en,Chinese culture came directly to the second stage and thus was in fact morally precocious,2026-07-17,locator-reviewed,modern-confucian-source-pass,modern-confucian-source-pass
ex-modern-rel-liangshuming-zhangjunmai-debate-camp-1,liang-shuming,iep-modern-chinese-expansion,"section 4.e, final paragraph",zh-Hans-modern,Liang Shuming ... sided with Chang,2026-07-17,locator-reviewed,modern-expansion-agent-2026-07-17,modern-expansion-agent-2026-07-17
ex-density-c-00610bfe343d51-1,liezi,src-mayifu-liuyilun-zhexueyanjiu,论文摘要，第3—4句，论“道—道术”层次与诠释学循环,zh-Hans-modern,把六经理解为一个内在相互关联的义理系统和意义整体。,2026-07-17,locator-reviewed,density-low-degree-agent-2026-07-17,density-low-degree-agent-2026-07-17
ex-density-xp-ancient-hantang-02-liezi-ceaseless-generation-transformation-dong-zhongshu-five-phases-governance-1,liezi,src-chunqiu-fanlu-wuxing,《春秋繁露·五行相生》第五十八,zh-Hans-modern,天地之气，合而为一，分为阴阳，判为四时，列为五行。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-ancient-hantang-15-liezi-ceaseless-generation-transformation-huan-tan-spirit-dependent-on-body-1,liezi,src-hongmingji-xinlun-xingshen-ctext,《弘明集》卷五《新论形神》，火烛譬喻段,zh-Hans-modern,精神居形体，犹火之然烛矣……烛无，火亦不能独行于虚空。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-liezi-ceaseless-generation-transformation,liezi,src-liezi-tianrui-ctext,《列子·天瑞》“生者不能不生”段,lzh,生者不能不生，化者不能不化，故常生常化。常生常化者，无时不生，无时不化。,2026-07-17,locator-reviewed,classical-2-2026-07-14-a,classical-2-2026-07-14-a
ex-rel-liezi-generation-guoxiang-self-transformation-1,liezi,src-liezi-tianrui-ctext,《列子·天瑞》“常生常化”段,zh-Hans-modern,常生常化者，无时不生，无时不化。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-density-xp-hantang-songqing-08-linji-master-of-every-situation-lu-jiuyuan-mind-universe-1,linji-yixuan,lu-jiuyuan-zashuo-22,《陆九渊集》卷三十六〈年谱〉，少年读“宇宙”二字条,zh-Hans-modern,宇宙便是吾心，吾心即是宇宙。,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-density-xp-hantang-songqing-18-linji-master-of-every-situation-wu-cheng-dao-within-mind-1,linji-yixuan,wu-cheng-benxinlouji,《吴文正集》卷二十六〈仙城本心楼记〉中段,zh-Hans-modern,道之為道，具於心，豈有外心而求道者哉？,2026-07-17,locator-reviewed,codex-cross-period-density-2026-07-17,codex-cross-period-density-2026-07-17
ex-linji-master-of-every-situation,linji-yixuan,src-linji-lu-t47,"T47, no. 1985, p.498a，“示众”中“随处作主”段",zh-Latn-chan-classical,爾且隨處作主，立處皆真，境來回換不得。,2026-07-17,locator-reviewed,codex-zen-modern-source-review,codex-zen-modern-source-review
ex-liu-an-dao-encompasses-cosmos,liu-an,src-huainanzi-yuandao-ctext,《淮南子·原道训》开篇,zh-Hant,夫道者，覆天载地，廓四方，柝八极，高不可际，深不可测，包裹天地，禀授无形。,2026-07-17,locator-reviewed,classical-2026-07-14-a,classical-2026-07-14-a
ex-liu-an-qi-differentiates-cosmos,liu-an,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,lzh,道始于虚霩，虚霩生宇宙，宇宙生气。气有涯垠，清阳者薄靡而为天，重浊者凝滞而为地。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-rel-liuan-dao-qi-cosmogony-1,liu-an,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,zh-Hans-modern,道始于虚霩，虚霩生宇宙，宇宙生气。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
ex-rel-liuan-zhangzai-qi-cosmology-1,liu-an,src-huainanzi-tianwen-ctext,《淮南子·天文训》开篇,zh-Hans-modern,宇宙生气。气有涯垠，清阳者薄靡而为天，重浊者凝滞而为地。,2026-07-17,locator-reviewed,codex-han-tang-expansion-2026-07-17,codex-han-tang-expansion-2026-07-17
